,hle-id,type,segment,activity,value,window
894,894,exit,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('exit', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",59,157
895,895,handover,"('W_Validate application|suspend', 'W_Validate application|ate_abort')","('handover', ('W_Validate application|suspend', 'W_Validate application|ate_abort'))",2.6,157
896,896,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",6.5,157
897,897,workload,"('W_Complete application|start', 'W_Complete application|suspend')","('workload', ('W_Complete application|start', 'W_Complete application|suspend'))",6.642857142857143,157
898,898,workload,"('A_Accepted', 'O_Create Offer')","('workload', ('A_Accepted', 'O_Create Offer'))",6.814814814814815,157
899,899,workload,"('O_Create Offer', 'O_Created')","('workload', ('O_Create Offer', 'O_Created'))",8.88888888888889,157
900,900,workload,"('O_Created', 'O_Sent (mail and online)')","('workload', ('O_Created', 'O_Sent (mail and online)'))",8.0,157
901,901,workload,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('workload', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",3.0434782608695654,157
902,902,workload,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",3.0434782608695654,157
903,903,workload,"('W_Call after offers|schedule', 'W_Call after offers|start')","('workload', ('W_Call after offers|schedule', 'W_Call after offers|start'))",7.037037037037037,157
904,904,workload,"('W_Call after offers|start', 'A_Complete')","('workload', ('W_Call after offers|start', 'A_Complete'))",7.037037037037037,157
905,905,workload,"('A_Complete', 'W_Call after offers|suspend')","('workload', ('A_Complete', 'W_Call after offers|suspend'))",6.8076923076923075,157
906,906,workload,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",13.0,157
907,907,workload,"('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')","('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend'))",65.0,157
908,908,workload,"('O_Sent (mail and online)', 'W_Complete application|complete')","('workload', ('O_Sent (mail and online)', 'W_Complete application|complete'))",5.428571428571429,158
909,909,workload,"('W_Complete application|complete', 'W_Call after offers|schedule')","('workload', ('W_Complete application|complete', 'W_Call after offers|schedule'))",5.714285714285714,158
910,910,workload,"('W_Validate application|suspend', 'W_Validate application|resume')","('workload', ('W_Validate application|suspend', 'W_Validate application|resume'))",8.285714285714286,158
911,911,workload,"('W_Complete application|schedule', 'W_Complete application|start')","('workload', ('W_Complete application|schedule', 'W_Complete application|start'))",4.333333333333333,158
912,912,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",8.375,158
913,913,enter,"('A_Accepted', 'O_Create Offer')","('enter', ('A_Accepted', 'O_Create Offer'))",138,159
914,914,enter,"('O_Sent (mail and online)', 'W_Complete application|complete')","('enter', ('O_Sent (mail and online)', 'W_Complete application|complete'))",90,159
915,915,enter,"('W_Complete application|complete', 'W_Call after offers|schedule')","('enter', ('W_Complete application|complete', 'W_Call after offers|schedule'))",91,159
916,916,exit,"('A_Accepted', 'O_Create Offer')","('exit', ('A_Accepted', 'O_Create Offer'))",138,159
917,917,exit,"('O_Sent (mail and online)', 'W_Complete application|complete')","('exit', ('O_Sent (mail and online)', 'W_Complete application|complete'))",90,159
918,918,exit,"('W_Complete application|complete', 'W_Call after offers|schedule')","('exit', ('W_Complete application|complete', 'W_Call after offers|schedule'))",91,159
919,919,workload,"('A_Accepted', 'O_Create Offer')","('workload', ('A_Accepted', 'O_Create Offer'))",6.571428571428571,159
920,920,workload,"('O_Created', 'O_Sent (mail and online)')","('workload', ('O_Created', 'O_Sent (mail and online)'))",7.619047619047619,159
921,921,workload,"('W_Call after offers|schedule', 'W_Call after offers|start')","('workload', ('W_Call after offers|schedule', 'W_Call after offers|start'))",6.666666666666667,159
922,922,workload,"('W_Call after offers|start', 'A_Complete')","('workload', ('W_Call after offers|start', 'A_Complete'))",6.666666666666667,159
923,923,workload,"('A_Complete', 'W_Call after offers|suspend')","('workload', ('A_Complete', 'W_Call after offers|suspend'))",6.55,159
924,924,workload,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",10.0,159
925,925,workload,"('O_Sent (mail and online)', 'W_Complete application|complete')","('workload', ('O_Sent (mail and online)', 'W_Complete application|complete'))",4.7368421052631575,159
926,926,workload,"('W_Complete application|complete', 'W_Call after offers|schedule')","('workload', ('W_Complete application|complete', 'W_Call after offers|schedule'))",4.7894736842105265,159
927,927,workload,"('W_Complete application|start', 'A_Concept')","('workload', ('W_Complete application|start', 'A_Concept'))",3.2142857142857144,160
928,928,enter,"('W_Complete application|start', 'W_Complete application|suspend')","('enter', ('W_Complete application|start', 'W_Complete application|suspend'))",60,162
929,929,enter,"('W_Complete application|resume', 'W_Complete application|suspend')","('enter', ('W_Complete application|resume', 'W_Complete application|suspend'))",99,162
930,930,exit,"('A_Concept', 'W_Complete application|start')","('exit', ('A_Concept', 'W_Complete application|start'))",93,162
931,931,exit,"('W_Complete application|start', 'W_Complete application|suspend')","('exit', ('W_Complete application|start', 'W_Complete application|suspend'))",60,162
932,932,exit,"('W_Complete application|suspend', 'W_Complete application|resume')","('exit', ('W_Complete application|suspend', 'W_Complete application|resume'))",130,162
933,933,exit,"('W_Complete application|resume', 'W_Complete application|suspend')","('exit', ('W_Complete application|resume', 'W_Complete application|suspend'))",99,162
934,934,workload,"('A_Accepted', 'O_Create Offer')","('workload', ('A_Accepted', 'O_Create Offer'))",6.466666666666667,162
935,935,workload,"('O_Create Offer', 'O_Created')","('workload', ('O_Create Offer', 'O_Created'))",9.066666666666666,162
936,936,workload,"('O_Created', 'O_Sent (mail and online)')","('workload', ('O_Created', 'O_Sent (mail and online)'))",8.714285714285714,162
937,937,workload,"('W_Call after offers|schedule', 'W_Call after offers|start')","('workload', ('W_Call after offers|schedule', 'W_Call after offers|start'))",8.071428571428571,162
938,938,workload,"('W_Call after offers|start', 'A_Complete')","('workload', ('W_Call after offers|start', 'A_Complete'))",8.071428571428571,162
939,939,workload,"('A_Complete', 'W_Call after offers|suspend')","('workload', ('A_Complete', 'W_Call after offers|suspend'))",7.857142857142857,162
940,940,workload,"('O_Sent (mail and online)', 'W_Complete application|complete')","('workload', ('O_Sent (mail and online)', 'W_Complete application|complete'))",5.642857142857143,162
941,941,workload,"('W_Complete application|complete', 'W_Call after offers|schedule')","('workload', ('W_Complete application|complete', 'W_Call after offers|schedule'))",5.642857142857143,162
942,942,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",7.071428571428571,162
943,943,enter,"('A_Create Application', 'A_Submitted')","('enter', ('A_Create Application', 'A_Submitted'))",84,164
944,944,enter,"('A_Submitted', 'W_Handle leads|schedule')","('enter', ('A_Submitted', 'W_Handle leads|schedule'))",84,164
945,945,enter,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('enter', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",51,164
946,946,enter,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('enter', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",282,164
947,947,enter,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",205,164
948,948,enter,"('W_Complete application|schedule', 'W_Complete application|start')","('enter', ('W_Complete application|schedule', 'W_Complete application|start'))",80,164
949,949,enter,"('W_Complete application|start', 'A_Concept')","('enter', ('W_Complete application|start', 'A_Concept'))",63,164
950,950,exit,"('A_Create Application', 'A_Submitted')","('exit', ('A_Create Application', 'A_Submitted'))",84,164
951,951,exit,"('A_Submitted', 'W_Handle leads|schedule')","('exit', ('A_Submitted', 'W_Handle leads|schedule'))",84,164
952,952,exit,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('exit', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",51,164
953,953,exit,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",274,164
954,954,exit,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",282,164
955,955,exit,"('W_Complete application|schedule', 'W_Complete application|start')","('exit', ('W_Complete application|schedule', 'W_Complete application|start'))",80,164
956,956,exit,"('W_Complete application|start', 'A_Concept')","('exit', ('W_Complete application|start', 'A_Concept'))",63,164
957,957,workload,"('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')","('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend'))",28.4,164
958,958,enter,"('A_Create Application', 'A_Submitted')","('enter', ('A_Create Application', 'A_Submitted'))",80,165
959,959,enter,"('A_Submitted', 'W_Handle leads|schedule')","('enter', ('A_Submitted', 'W_Handle leads|schedule'))",80,165
960,960,enter,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,165
961,961,enter,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,165
962,962,enter,"('W_Complete application|schedule', 'A_Concept')","('enter', ('W_Complete application|schedule', 'A_Concept'))",68,165
963,963,enter,"('W_Complete application|start', 'A_Concept')","('enter', ('W_Complete application|start', 'A_Concept'))",56,165
964,964,exit,"('A_Create Application', 'A_Submitted')","('exit', ('A_Create Application', 'A_Submitted'))",80,165
965,965,exit,"('A_Submitted', 'W_Handle leads|schedule')","('exit', ('A_Submitted', 'W_Handle leads|schedule'))",80,165
966,966,exit,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,165
967,967,exit,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,165
968,968,exit,"('W_Complete application|schedule', 'A_Concept')","('exit', ('W_Complete application|schedule', 'A_Concept'))",68,165
969,969,exit,"('W_Complete application|start', 'A_Concept')","('exit', ('W_Complete application|start', 'A_Concept'))",56,165
970,970,handover,"('W_Validate application|resume', 'W_Validate application|suspend')","('handover', ('W_Validate application|resume', 'W_Validate application|suspend'))",2.0,165
971,971,workload,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('workload', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",7.0,165
972,972,enter,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",134,166
973,973,enter,"('W_Validate application|schedule', 'W_Validate application|start')","('enter', ('W_Validate application|schedule', 'W_Validate application|start'))",206,166
974,974,enter,"('W_Validate application|start', 'A_Validating')","('enter', ('W_Validate application|start', 'A_Validating'))",206,166
975,975,enter,"('A_Validating', 'O_Returned')","('enter', ('A_Validating', 'O_Returned'))",131,166
976,976,enter,"('O_Returned', 'W_Validate application|suspend')","('enter', ('O_Returned', 'W_Validate application|suspend'))",130,166
977,977,enter,"('W_Validate application|suspend', 'W_Validate application|resume')","('enter', ('W_Validate application|suspend', 'W_Validate application|resume'))",237,166
978,978,exit,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",126,166
979,979,exit,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",134,166
980,980,exit,"('W_Validate application|schedule', 'W_Validate application|start')","('exit', ('W_Validate application|schedule', 'W_Validate application|start'))",206,166
981,981,exit,"('W_Validate application|start', 'A_Validating')","('exit', ('W_Validate application|start', 'A_Validating'))",206,166
982,982,exit,"('A_Validating', 'O_Returned')","('exit', ('A_Validating', 'O_Returned'))",131,166
983,983,exit,"('O_Returned', 'W_Validate application|suspend')","('exit', ('O_Returned', 'W_Validate application|suspend'))",130,166
984,984,workload,"('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')","('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend'))",28.25,167
985,985,workload,"('W_Validate application|resume', 'W_Validate application|suspend')","('workload', ('W_Validate application|resume', 'W_Validate application|suspend'))",16.166666666666668,167
986,986,handover,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('handover', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",5.2,168
987,987,workload,"('O_Returned', 'W_Validate application|suspend')","('workload', ('O_Returned', 'W_Validate application|suspend'))",17.4,168
988,988,workload,"('A_Incomplete', 'W_Call incomplete files|suspend')","('workload', ('A_Incomplete', 'W_Call incomplete files|suspend'))",8.090909090909092,168
989,989,workload,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('workload', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",6.714285714285714,168
990,990,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",9.0,169
991,991,handover,"('W_Complete application|suspend', 'W_Complete application|resume')","('handover', ('W_Complete application|suspend', 'W_Complete application|resume'))",2.625,169
992,992,workload,"('A_Accepted', 'O_Create Offer')","('workload', ('A_Accepted', 'O_Create Offer'))",8.625,169
993,993,workload,"('O_Create Offer', 'O_Created')","('workload', ('O_Create Offer', 'O_Created'))",10.75,169
994,994,workload,"('O_Created', 'O_Sent (mail and online)')","('workload', ('O_Created', 'O_Sent (mail and online)'))",9.75,169
995,995,workload,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('workload', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",3.25,169
996,996,workload,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",3.375,169
997,997,workload,"('W_Call after offers|schedule', 'W_Call after offers|start')","('workload', ('W_Call after offers|schedule', 'W_Call after offers|start'))",9.125,169
998,998,workload,"('W_Call after offers|start', 'A_Complete')","('workload', ('W_Call after offers|start', 'A_Complete'))",9.125,169
999,999,workload,"('A_Complete', 'W_Call after offers|suspend')","('workload', ('A_Complete', 'W_Call after offers|suspend'))",8.5,169
1000,1000,workload,"('O_Sent (mail and online)', 'W_Complete application|complete')","('workload', ('O_Sent (mail and online)', 'W_Complete application|complete'))",5.375,169
1001,1001,workload,"('W_Complete application|complete', 'W_Call after offers|schedule')","('workload', ('W_Complete application|complete', 'W_Call after offers|schedule'))",5.375,169
1002,1002,enter,"('A_Create Application', 'A_Submitted')","('enter', ('A_Create Application', 'A_Submitted'))",87,171
1003,1003,enter,"('A_Submitted', 'W_Handle leads|schedule')","('enter', ('A_Submitted', 'W_Handle leads|schedule'))",87,171
1004,1004,enter,"('A_Concept', 'W_Complete application|start')","('enter', ('A_Concept', 'W_Complete application|start'))",60,171
1005,1005,enter,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",139,171
1006,1006,enter,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('enter', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",425,171
1007,1007,enter,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",246,171
1008,1008,enter,"('W_Complete application|suspend', 'W_Complete application|resume')","('enter', ('W_Complete application|suspend', 'W_Complete application|resume'))",114,171
1009,1009,enter,"('W_Validate application|suspend', 'W_Validate application|resume')","('enter', ('W_Validate application|suspend', 'W_Validate application|resume'))",211,171
1010,1010,enter,"('W_Complete application|schedule', 'W_Complete application|start')","('enter', ('W_Complete application|schedule', 'W_Complete application|start'))",100,171
1011,1011,enter,"('W_Complete application|start', 'A_Concept')","('enter', ('W_Complete application|start', 'A_Concept'))",76,171
1012,1012,enter,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('enter', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",59,171
1013,1013,exit,"('A_Create Application', 'A_Submitted')","('exit', ('A_Create Application', 'A_Submitted'))",87,171
1014,1014,exit,"('A_Submitted', 'W_Handle leads|schedule')","('exit', ('A_Submitted', 'W_Handle leads|schedule'))",87,171
1015,1015,exit,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",401,171
1016,1016,exit,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",425,171
1017,1017,exit,"('W_Validate application|suspend', 'W_Validate application|resume')","('exit', ('W_Validate application|suspend', 'W_Validate application|resume'))",227,171
1018,1018,exit,"('W_Complete application|schedule', 'W_Complete application|start')","('exit', ('W_Complete application|schedule', 'W_Complete application|start'))",100,171
1019,1019,exit,"('W_Complete application|start', 'A_Concept')","('exit', ('W_Complete application|start', 'A_Concept'))",76,171
1020,1020,exit,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('exit', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",59,171
1021,1021,handover,"('W_Validate application|suspend', 'W_Validate application|resume')","('handover', ('W_Validate application|suspend', 'W_Validate application|resume'))",3.2222222222222223,171
1022,1022,workload,"('W_Call incomplete files|schedule', 'W_Call incomplete files|start')","('workload', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start'))",8.666666666666666,171
1023,1023,workload,"('W_Call incomplete files|start', 'A_Incomplete')","('workload', ('W_Call incomplete files|start', 'A_Incomplete'))",8.666666666666666,171
1024,1024,workload,"('A_Incomplete', 'W_Call incomplete files|suspend')","('workload', ('A_Incomplete', 'W_Call incomplete files|suspend'))",8.25,171
1025,1025,workload,"('W_Validate application|resume', 'W_Validate application|suspend')","('workload', ('W_Validate application|resume', 'W_Validate application|suspend'))",16.11111111111111,171
1026,1026,workload,"('W_Complete application|schedule', 'W_Complete application|start')","('workload', ('W_Complete application|schedule', 'W_Complete application|start'))",4.761904761904762,171
1027,1027,workload,"('W_Complete application|start', 'A_Concept')","('workload', ('W_Complete application|start', 'A_Concept'))",3.8,171
1028,1028,workload,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('workload', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",7.375,171
1029,1029,enter,"('A_Concept', 'W_Complete application|start')","('enter', ('A_Concept', 'W_Complete application|start'))",58,172
1030,1030,enter,"('O_Create Offer', 'O_Created')","('enter', ('O_Create Offer', 'O_Created'))",199,172
1031,1031,enter,"('O_Created', 'O_Sent (mail and online)')","('enter', ('O_Created', 'O_Sent (mail and online)'))",163,172
1032,1032,enter,"('W_Call after offers|schedule', 'W_Call after offers|start')","('enter', ('W_Call after offers|schedule', 'W_Call after offers|start'))",142,172
1033,1033,enter,"('W_Complete application|suspend', 'W_Complete application|resume')","('enter', ('W_Complete application|suspend', 'W_Complete application|resume'))",115,172
1034,1034,enter,"('O_Sent (mail and online)', 'W_Complete application|complete')","('enter', ('O_Sent (mail and online)', 'W_Complete application|complete'))",91,172
1035,1035,enter,"('W_Complete application|complete', 'W_Call after offers|schedule')","('enter', ('W_Complete application|complete', 'W_Call after offers|schedule'))",92,172
1036,1036,enter,"('W_Validate application|suspend', 'W_Validate application|resume')","('enter', ('W_Validate application|suspend', 'W_Validate application|resume'))",218,172
1037,1037,enter,"('W_Validate application|resume', 'W_Validate application|suspend')","('enter', ('W_Validate application|resume', 'W_Validate application|suspend'))",162,172
1038,1038,enter,"('W_Complete application|resume', 'W_Complete application|suspend')","('enter', ('W_Complete application|resume', 'W_Complete application|suspend'))",88,172
1039,1039,exit,"('A_Concept', 'W_Complete application|start')","('exit', ('A_Concept', 'W_Complete application|start'))",79,172
1040,1040,exit,"('O_Create Offer', 'O_Created')","('exit', ('O_Create Offer', 'O_Created'))",199,172
1041,1041,exit,"('O_Created', 'O_Sent (mail and online)')","('exit', ('O_Created', 'O_Sent (mail and online)'))",163,172
1042,1042,exit,"('W_Complete application|suspend', 'W_Complete application|resume')","('exit', ('W_Complete application|suspend', 'W_Complete application|resume'))",129,172
1043,1043,exit,"('O_Sent (mail and online)', 'W_Complete application|complete')","('exit', ('O_Sent (mail and online)', 'W_Complete application|complete'))",91,172
1044,1044,exit,"('W_Complete application|complete', 'W_Call after offers|schedule')","('exit', ('W_Complete application|complete', 'W_Call after offers|schedule'))",92,172
1045,1045,exit,"('W_Validate application|suspend', 'W_Validate application|resume')","('exit', ('W_Validate application|suspend', 'W_Validate application|resume'))",234,172
1046,1046,exit,"('W_Validate application|resume', 'W_Validate application|suspend')","('exit', ('W_Validate application|resume', 'W_Validate application|suspend'))",161,172
1047,1047,exit,"('W_Complete application|resume', 'W_Complete application|suspend')","('exit', ('W_Complete application|resume', 'W_Complete application|suspend'))",88,172
1048,1048,workload,"('A_Accepted', 'O_Create Offer')","('workload', ('A_Accepted', 'O_Create Offer'))",6.65,172
1049,1049,workload,"('O_Created', 'O_Sent (mail and online)')","('workload', ('O_Created', 'O_Sent (mail and online)'))",7.409090909090909,172
1050,1050,workload,"('W_Call after offers|schedule', 'W_Call after offers|start')","('workload', ('W_Call after offers|schedule', 'W_Call after offers|start'))",7.1,172
1051,1051,workload,"('W_Call after offers|start', 'A_Complete')","('workload', ('W_Call after offers|start', 'A_Complete'))",7.1,172
1052,1052,workload,"('A_Complete', 'W_Call after offers|suspend')","('workload', ('A_Complete', 'W_Call after offers|suspend'))",6.75,172
1053,1053,workload,"('W_Call incomplete files|schedule', 'W_Call incomplete files|start')","('workload', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start'))",10.75,172
1054,1054,workload,"('W_Call incomplete files|start', 'A_Incomplete')","('workload', ('W_Call incomplete files|start', 'A_Incomplete'))",10.75,172
1055,1055,workload,"('A_Incomplete', 'W_Call incomplete files|suspend')","('workload', ('A_Incomplete', 'W_Call incomplete files|suspend'))",10.25,172
1056,1056,workload,"('O_Sent (mail and online)', 'W_Complete application|complete')","('workload', ('O_Sent (mail and online)', 'W_Complete application|complete'))",4.7894736842105265,172
1057,1057,workload,"('W_Complete application|complete', 'W_Call after offers|schedule')","('workload', ('W_Complete application|complete', 'W_Call after offers|schedule'))",4.842105263157895,172
1058,1058,workload,"('W_Validate application|resume', 'W_Validate application|suspend')","('workload', ('W_Validate application|resume', 'W_Validate application|suspend'))",16.1,172
1059,1059,workload,"('W_Complete application|start', 'A_Concept')","('workload', ('W_Complete application|start', 'A_Concept'))",3.230769230769231,172
1060,1060,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",6.769230769230769,172
1061,1061,workload,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('workload', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",6.375,172
1062,1062,enter,"('W_Complete application|start', 'W_Complete application|suspend')","('enter', ('W_Complete application|start', 'W_Complete application|suspend'))",92,173
1063,1063,enter,"('A_Accepted', 'O_Create Offer')","('enter', ('A_Accepted', 'O_Create Offer'))",172,173
1064,1064,enter,"('O_Create Offer', 'O_Created')","('enter', ('O_Create Offer', 'O_Created'))",231,173
1065,1065,enter,"('O_Created', 'O_Sent (mail and online)')","('enter', ('O_Created', 'O_Sent (mail and online)'))",188,173
1066,1066,enter,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('enter', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",55,173
1067,1067,enter,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('enter', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",57,173
1068,1068,enter,"('W_Call after offers|schedule', 'W_Call after offers|start')","('enter', ('W_Call after offers|schedule', 'W_Call after offers|start'))",182,173
1069,1069,enter,"('W_Call after offers|start', 'A_Complete')","('enter', ('W_Call after offers|start', 'A_Complete'))",182,173
1070,1070,enter,"('A_Complete', 'W_Call after offers|suspend')","('enter', ('A_Complete', 'W_Call after offers|suspend'))",179,173
1071,1071,enter,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",182,173
1072,1072,enter,"('O_Returned', 'W_Validate application|suspend')","('enter', ('O_Returned', 'W_Validate application|suspend'))",109,173
1073,1073,enter,"('O_Accepted', 'A_Pending')","('enter', ('O_Accepted', 'A_Pending'))",263,173
1074,1074,enter,"('W_Complete application|suspend', 'W_Complete application|resume')","('enter', ('W_Complete application|suspend', 'W_Complete application|resume'))",164,173
1075,1075,enter,"('O_Sent (mail and online)', 'W_Complete application|complete')","('enter', ('O_Sent (mail and online)', 'W_Complete application|complete'))",118,173
1076,1076,enter,"('W_Complete application|complete', 'W_Call after offers|schedule')","('enter', ('W_Complete application|complete', 'W_Call after offers|schedule'))",118,173
1077,1077,enter,"('W_Validate application|suspend', 'W_Validate application|resume')","('enter', ('W_Validate application|suspend', 'W_Validate application|resume'))",262,173
1078,1078,enter,"('W_Validate application|resume', 'W_Validate application|suspend')","('enter', ('W_Validate application|resume', 'W_Validate application|suspend'))",169,173
1079,1079,enter,"('W_Complete application|resume', 'W_Complete application|suspend')","('enter', ('W_Complete application|resume', 'W_Complete application|suspend'))",139,173
1080,1080,exit,"('A_Concept', 'W_Complete application|start')","('exit', ('A_Concept', 'W_Complete application|start'))",134,173
1081,1081,exit,"('W_Complete application|start', 'W_Complete application|suspend')","('exit', ('W_Complete application|start', 'W_Complete application|suspend'))",92,173
1082,1082,exit,"('A_Accepted', 'O_Create Offer')","('exit', ('A_Accepted', 'O_Create Offer'))",173,173
1083,1083,exit,"('O_Create Offer', 'O_Created')","('exit', ('O_Create Offer', 'O_Created'))",231,173
1084,1084,exit,"('O_Created', 'O_Sent (mail and online)')","('exit', ('O_Created', 'O_Sent (mail and online)'))",187,173
1085,1085,exit,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('exit', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",55,173
1086,1086,exit,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('exit', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",57,173
1087,1087,exit,"('W_Call after offers|schedule', 'W_Call after offers|start')","('exit', ('W_Call after offers|schedule', 'W_Call after offers|start'))",182,173
1088,1088,exit,"('W_Call after offers|start', 'A_Complete')","('exit', ('W_Call after offers|start', 'A_Complete'))",182,173
1089,1089,exit,"('A_Complete', 'W_Call after offers|suspend')","('exit', ('A_Complete', 'W_Call after offers|suspend'))",179,173
1090,1090,exit,"('O_Returned', 'W_Validate application|suspend')","('exit', ('O_Returned', 'W_Validate application|suspend'))",109,173
1091,1091,exit,"('O_Accepted', 'A_Pending')","('exit', ('O_Accepted', 'A_Pending'))",263,173
1092,1092,exit,"('W_Complete application|suspend', 'W_Complete application|resume')","('exit', ('W_Complete application|suspend', 'W_Complete application|resume'))",181,173
1093,1093,exit,"('O_Sent (mail and online)', 'W_Complete application|complete')","('exit', ('O_Sent (mail and online)', 'W_Complete application|complete'))",118,173
1094,1094,exit,"('W_Complete application|complete', 'W_Call after offers|schedule')","('exit', ('W_Complete application|complete', 'W_Call after offers|schedule'))",118,173
1095,1095,exit,"('W_Validate application|suspend', 'W_Validate application|resume')","('exit', ('W_Validate application|suspend', 'W_Validate application|resume'))",250,173
1096,1096,exit,"('W_Validate application|resume', 'W_Validate application|suspend')","('exit', ('W_Validate application|resume', 'W_Validate application|suspend'))",170,173
1097,1097,exit,"('W_Complete application|resume', 'W_Complete application|suspend')","('exit', ('W_Complete application|resume', 'W_Complete application|suspend'))",139,173
