,hle-id,type,segment,activity,value,window
148,148,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",29,547
149,149,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",43,547
150,150,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",43,547
151,151,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",46,549
152,152,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",46,549
153,153,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",16,549
154,154,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",30,556
155,155,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",26,569
156,156,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",16,569
157,157,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",22,591
158,158,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",29,591
159,159,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",19,595
160,160,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",31,596
161,161,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",32,598
162,162,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",33,598
163,163,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",33,598
164,164,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",38,610
165,165,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",38,610
166,166,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",58,611
167,167,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",46,611
168,168,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",39,611
169,169,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",47,611
170,170,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",52,611
171,171,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",17,611
172,172,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",29,612
173,173,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",39,612
174,174,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",32,612
175,175,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",14,612
176,176,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",39,612
177,177,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",30,612
178,178,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",36,613
179,179,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",36,613
180,180,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",35,617
181,181,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",35,617
182,182,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",31,619
183,183,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",84,619
184,184,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",14,624
185,185,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",30,624
186,186,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",21,625
187,187,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",62,626
188,188,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",19,626
189,189,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",45,626
190,190,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",22,626
191,191,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",37,627
192,192,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",37,627
193,193,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",33,630
194,194,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",35,630
195,195,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",21,630
196,196,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",34,630
197,197,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",31,630
198,198,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",19,630
199,199,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",45,631
200,200,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",53,631
201,201,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",52,631
202,202,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",37,633
203,203,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",37,633
204,204,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",79,633
205,205,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",33,637
206,206,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",36,637
207,207,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",22,637
208,208,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",35,637
209,209,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",30,637
210,210,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",18,637
211,211,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",34,638
212,212,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",34,638
213,213,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",34,638
214,214,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",31,640
215,215,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",32,645
216,216,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",19,645
217,217,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",32,645
218,218,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",36,646
219,219,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",32,646
220,220,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",32,647
221,221,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",32,647
222,222,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",70,647
223,223,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",42,653
224,224,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",34,653
225,225,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",21,653
226,226,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",13,653
227,227,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",34,653
228,228,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",37,653
229,229,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",57,654
230,230,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",31,654
231,231,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",14,654
232,232,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",55,654
233,233,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",69,654
234,234,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",31,654
235,235,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",29,658
236,236,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",15,658
237,237,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",29,658
238,238,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",47,660
239,239,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",19,660
240,240,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",33,660
241,241,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",20,660
242,242,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",41,661
243,243,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",40,661
244,244,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",34,662
245,245,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",33,662
246,246,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",33,662
247,247,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",27,662
248,248,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",20,662
249,249,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",77,665
250,250,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",31,667
251,251,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",43,668
252,252,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",43,668
253,253,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",33,673
254,254,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",36,673
255,255,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",36,673
256,256,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",27,673
257,257,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",79,675
258,258,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",35,679
259,259,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",24,679
260,260,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",35,679
261,261,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",34,680
262,262,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",22,680
263,263,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",17,680
264,264,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",33,681
265,265,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",29,682
266,266,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",42,682
267,267,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",40,682
268,268,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",14,683
269,269,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",38,687
270,270,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",37,687
271,271,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",33,688
272,272,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",26,688
273,273,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",33,688
274,274,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",38,689
275,275,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",38,689
276,276,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",36,693
277,277,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",24,693
278,278,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",36,693
279,279,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",21,694
280,280,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",29,694
281,281,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",31,695
282,282,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",26,695
283,283,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",46,696
284,284,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",44,696
285,285,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",35,696
286,286,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",20,696
287,287,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",13,696
288,288,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",44,696
289,289,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",34,696
290,290,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",32,696
291,291,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",18,696
292,292,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",18,697
