,hle-id,type,segment,activity,value,window
503,503,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",153,238
504,504,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",88,238
505,505,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",96,238
506,506,enter,"('begin editing', 'insert document')","('enter', ('begin editing', 'insert document'))",78,238
507,507,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",39,238
508,508,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",214,238
509,509,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",51,238
510,510,exit,"('finish editing', 'save')","('exit', ('finish editing', 'save'))",70,238
511,511,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",173,238
512,512,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",158,238
513,513,exit,"('save', 'begin editing')","('exit', ('save', 'begin editing'))",35,238
514,514,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",94,238
515,515,exit,"('begin editing', 'insert document')","('exit', ('begin editing', 'insert document'))",76,238
516,516,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",1.5,238
517,517,workload,"('finish editing', 'save')","('workload', ('finish editing', 'save'))",4.0,238
518,518,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.04,238
519,519,workload,"('save', 'begin editing')","('workload', ('save', 'begin editing'))",2.357142857142857,238
520,520,workload,"('begin editing', 'insert document')","('workload', ('begin editing', 'insert document'))",2.8846153846153846,238
521,521,enter,"('initialize', 'begin editing')","('enter', ('initialize', 'begin editing'))",12561,239
522,522,enter,"('finish editing', 'initialize')","('enter', ('finish editing', 'initialize'))",218,239
523,523,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",48,239
524,524,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",133,239
525,525,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",45,239
526,526,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",66,239
527,527,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",35,239
528,528,exit,"('finish editing', 'initialize')","('exit', ('finish editing', 'initialize'))",1291,239
529,529,exit,"('performed', 'initialize')","('exit', ('performed', 'initialize'))",10277,239
530,530,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",46,239
531,531,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",144,239
532,532,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",68,239
533,533,handover,"('finish editing', 'initialize')","('handover', ('finish editing', 'initialize'))",27.0,239
534,534,handover,"('insert document', 'save')","('handover', ('insert document', 'save'))",2.0,239
535,535,workload,"('begin editing', 'finish editing')","('workload', ('begin editing', 'finish editing'))",2.75,239
536,536,workload,"('create', 'initialize')","('workload', ('create', 'initialize'))",9.0,239
537,537,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.266666666666667,239
538,538,workload,"('finish editing', 'save')","('workload', ('finish editing', 'save'))",3.9166666666666665,239
539,539,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.428571428571429,239
540,540,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",215,240
541,541,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",14523,240
542,542,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",10939,240
543,543,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",164,240
544,544,enter,"('calculate', 'save')","('enter', ('calculate', 'save'))",1340,240
545,545,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",2126,240
546,546,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",122,240
547,547,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",34,240
548,548,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",61,240
549,549,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",14022,240
550,550,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",14523,240
551,551,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",346,240
552,552,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",122,240
553,553,exit,"('save', 'begin editing')","('exit', ('save', 'begin editing'))",260,240
554,554,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",61,240
555,555,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",15.0,240
556,556,handover,"('save', 'begin editing')","('handover', ('save', 'begin editing'))",14.0,240
557,557,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",2904.6,240
558,558,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.615384615384615,240
559,559,workload,"('save', 'begin editing')","('workload', ('save', 'begin editing'))",3.0,240
560,560,workload,"('begin editing', 'insert document')","('workload', ('begin editing', 'insert document'))",2.6842105263157894,240
561,561,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",56,241
562,562,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",55,241
563,563,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.777777777777778,241
564,564,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",188,244
565,565,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",63,244
566,566,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",207,244
567,567,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",110,244
568,568,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",249,244
569,569,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",200,244
570,570,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",37,244
571,571,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",69,244
572,572,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",221,244
573,573,exit,"('calculate', 'save')","('exit', ('calculate', 'save'))",132,244
574,574,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",167,244
575,575,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",237,244
576,576,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",199,244
577,577,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",68,244
578,578,handover,"('finish editing', 'save')","('handover', ('finish editing', 'save'))",1.4,244
579,579,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",9.454545454545455,244
580,580,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",7.653846153846154,244
581,581,workload,"('insert document', 'save')","('workload', ('insert document', 'save'))",4.0,244
582,582,workload,"('begin editing', 'insert document')","('workload', ('begin editing', 'insert document'))",3.0,244
583,583,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",14,245
584,584,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",61,245
585,585,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",374,245
586,586,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",208,245
587,587,enter,"('performed', 'save')","('enter', ('performed', 'save'))",35,245
588,588,enter,"('finish editing', 'save')","('enter', ('finish editing', 'save'))",78,245
589,589,enter,"('save', 'save')","('enter', ('save', 'save'))",422,245
590,590,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",275,245
591,591,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",220,245
592,592,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",65,245
593,593,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",181,245
594,594,exit,"('calculate', 'save')","('exit', ('calculate', 'save'))",325,245
595,595,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",214,245
596,596,exit,"('save', 'save')","('exit', ('save', 'save'))",420,245
597,597,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",182,245
598,598,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",250,245
599,599,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",221,245
600,600,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",65,245
601,601,handover,"('finish editing', 'save')","('handover', ('finish editing', 'save'))",1.6666666666666667,245
602,602,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.458333333333333,245
603,603,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",7.892857142857143,245
604,604,workload,"('save', 'begin editing')","('workload', ('save', 'begin editing'))",2.6666666666666665,245
605,605,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",17,246
606,606,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",210,246
607,607,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",63,246
608,608,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",315,246
609,609,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",213,246
610,610,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",273,246
611,611,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",322,246
612,612,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",75,246
613,613,enter,"('begin editing', 'insert document')","('enter', ('begin editing', 'insert document'))",56,246
614,614,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",16,246
615,615,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",212,246
616,616,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",50,246
617,617,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",214,246
618,618,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",204,246
619,619,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",331,246
620,620,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",324,246
621,621,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",75,246
622,622,exit,"('begin editing', 'insert document')","('exit', ('begin editing', 'insert document'))",58,246
623,623,handover,"('finish editing', 'save')","('handover', ('finish editing', 'save'))",1.1666666666666667,246
624,624,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",16.307692307692307,246
625,625,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",11.5,246
626,626,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",18,247
627,627,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",200,247
628,628,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",80,247
629,629,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",821,247
630,630,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",428,247
631,631,enter,"('performed', 'save')","('enter', ('performed', 'save'))",73,247
632,632,enter,"('finish editing', 'save')","('enter', ('finish editing', 'save'))",69,247
633,633,enter,"('save', 'save')","('enter', ('save', 'save'))",685,247
634,634,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",239,247
635,635,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",341,247
636,636,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",73,247
637,637,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",18,247
638,638,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",208,247
639,639,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",57,247
640,640,exit,"('calculate', 'save')","('exit', ('calculate', 'save'))",543,247
641,641,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",426,247
642,642,exit,"('performed', 'save')","('exit', ('performed', 'save'))",73,247
643,643,exit,"('finish editing', 'save')","('exit', ('finish editing', 'save'))",80,247
644,644,exit,"('save', 'save')","('exit', ('save', 'save'))",706,247
645,645,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",178,247
646,646,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",341,247
647,647,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",341,247
648,648,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",71,247
649,649,handover,"('finish editing', 'save')","('handover', ('finish editing', 'save'))",3.0,247
650,650,handover,"('save', 'save')","('handover', ('save', 'save'))",2.0,247
651,651,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",2.9285714285714284,247
652,652,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",13.842105263157896,247
653,653,workload,"('save', 'save')","('workload', ('save', 'save'))",23.20689655172414,247
654,654,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",6.846153846153846,247
655,655,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",14.166666666666666,247
656,656,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",192,248
657,657,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",144,248
658,658,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",169,248
659,659,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",144,248
660,660,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",150,248
661,661,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",169,248
662,662,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",11.076923076923077,248
663,663,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",8.047619047619047,248
664,664,workload,"('save', 'begin editing')","('workload', ('save', 'begin editing'))",2.75,248
665,665,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",247,251
666,666,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",242,251
667,667,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",233,251
668,668,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",244,251
669,669,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",204,251
670,670,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",232,251
671,671,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",14.294117647058824,251
672,672,workload,"('performed', 'save')","('workload', ('performed', 'save'))",6.0,251
673,673,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",14.5,251
674,674,workload,"('save', 'begin editing')","('workload', ('save', 'begin editing'))",8.0,251
675,675,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",14,252
676,676,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",190,252
677,677,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",185,252
678,678,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",172,252
679,679,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",17,252
680,680,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",52,252
681,681,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",186,252
682,682,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",172,252
683,683,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.2,252
684,684,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.333333333333333,252
685,685,workload,"('save', 'begin editing')","('workload', ('save', 'begin editing'))",2.4,252
686,686,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",317,253
687,687,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",11784,253
688,688,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",166,253
689,689,enter,"('calculate', 'save')","('enter', ('calculate', 'save'))",900,253
690,690,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",126,253
691,691,enter,"('save', 'save')","('enter', ('save', 'save'))",896,253
692,692,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",1323,253
693,693,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",140,253
694,694,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",321,253
695,695,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",11189,253
696,696,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",120,253
697,697,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",2654,253
698,698,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",126,253
699,699,exit,"('save', 'save')","('exit', ('save', 'save'))",912,253
700,700,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",708,253
701,701,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",316,253
702,702,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",142,253
703,703,exit,"('save', 'begin editing')","('exit', ('save', 'begin editing'))",35,253
704,704,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",4.25,253
705,705,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",70.0,253
706,706,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",63.0,253
707,707,handover,"('save', 'begin editing')","('handover', ('save', 'begin editing'))",2.5,253
708,708,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",78.5,253
709,709,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",3620.6666666666665,253
710,710,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.25,253
711,711,workload,"('save', 'save')","('workload', ('save', 'save'))",23.128205128205128,253
712,712,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",5.071428571428571,253
713,713,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",22,254
714,714,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",189,254
715,715,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",123,254
716,716,enter,"('save', 'save')","('enter', ('save', 'save'))",964,254
717,717,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",34,254
718,718,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",129,254
719,719,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",22,254
720,720,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",301,254
721,721,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",121,254
722,722,exit,"('save', 'save')","('exit', ('save', 'save'))",928,254
723,723,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",148,254
724,724,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",129,254
725,725,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",1.5,254
726,726,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.217391304347826,254
727,727,workload,"('save', 'save')","('workload', ('save', 'save'))",25.0,254
728,728,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",18,255
729,729,enter,"('performed', 'save')","('enter', ('performed', 'save'))",75,255
730,730,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",18,255
731,731,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",292,255
732,732,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",2.5,255
733,733,handover,"('save', 'begin editing')","('handover', ('save', 'begin editing'))",8.0,255
734,734,workload,"('begin editing', 'finish editing')","('workload', ('begin editing', 'finish editing'))",2.125,255
735,735,workload,"('finish editing', 'save')","('workload', ('finish editing', 'save'))",3.7777777777777777,255
736,736,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",7.0,255
737,737,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.642857142857143,255
738,738,workload,"('save', 'save')","('workload', ('save', 'save'))",77.0,256
739,739,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",15,258
740,740,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",38,258
741,741,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",15,258
742,742,enter,"('save', 'save')","('enter', ('save', 'save'))",958,259
743,743,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",196,259
744,744,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",118,259
745,745,exit,"('save', 'save')","('exit', ('save', 'save'))",944,259
746,746,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",124,259
747,747,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",6.8,259
748,748,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.875,259
749,749,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",107,260
750,750,enter,"('save', 'save')","('enter', ('save', 'save'))",635,260
751,751,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",127,260
752,752,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",110,260
753,753,exit,"('save', 'save')","('exit', ('save', 'save'))",642,260
754,754,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",130,260
755,755,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.571428571428571,260
756,756,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",49,261
757,757,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",195,261
758,758,enter,"('save', 'save')","('enter', ('save', 'save'))",1139,261
759,759,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",220,261
760,760,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",187,261
761,761,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",37,261
762,762,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",71,261
763,763,exit,"('calculate', 'save')","('exit', ('calculate', 'save'))",131,261
764,764,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",195,261
765,765,exit,"('save', 'save')","('exit', ('save', 'save'))",1134,261
766,766,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",151,261
767,767,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",190,261
768,768,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",73,261
769,769,exit,"('begin editing', 'insert document')","('exit', ('begin editing', 'insert document'))",54,261
770,770,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",7.76,261
771,771,workload,"('performed', 'save')","('workload', ('performed', 'save'))",3.5,261
772,772,workload,"('save', 'save')","('workload', ('save', 'save'))",24.88888888888889,261
773,773,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",5.636363636363637,261
774,774,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",150,262
775,775,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",134,262
776,776,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",38,262
777,777,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",148,262
778,778,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",135,262
779,779,exit,"('save', 'begin editing')","('exit', ('save', 'begin editing'))",30,262
780,780,handover,"('finish editing', 'save')","('handover', ('finish editing', 'save'))",1.2,262
781,781,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.6923076923076925,262
782,782,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.962962962962963,262
783,783,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",124,265
784,784,enter,"('finish editing', 'save')","('enter', ('finish editing', 'save'))",105,265
785,785,enter,"('save', 'save')","('enter', ('save', 'save'))",589,265
786,786,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",72,265
787,787,enter,"('begin editing', 'insert document')","('enter', ('begin editing', 'insert document'))",58,265
788,788,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",129,265
789,789,exit,"('finish editing', 'save')","('exit', ('finish editing', 'save'))",97,265
790,790,exit,"('save', 'save')","('exit', ('save', 'save'))",586,265
791,791,exit,"('save', 'begin editing')","('exit', ('save', 'begin editing'))",28,265
792,792,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",70,265
793,793,exit,"('begin editing', 'insert document')","('exit', ('begin editing', 'insert document'))",57,265
794,794,workload,"('performed', 'save')","('workload', ('performed', 'save'))",3.0,265
795,795,workload,"('begin editing', 'insert document')","('workload', ('begin editing', 'insert document'))",2.590909090909091,265
796,796,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",225,266
797,797,enter,"('finish editing', 'save')","('enter', ('finish editing', 'save'))",145,266
798,798,enter,"('save', 'save')","('enter', ('save', 'save'))",678,266
799,799,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",207,266
800,800,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",85,266
801,801,enter,"('begin editing', 'insert document')","('enter', ('begin editing', 'insert document'))",70,266
802,802,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",225,266
803,803,exit,"('finish editing', 'save')","('exit', ('finish editing', 'save'))",157,266
804,804,exit,"('save', 'save')","('exit', ('save', 'save'))",672,266
805,805,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",117,266
806,806,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",86,266
807,807,exit,"('begin editing', 'insert document')","('exit', ('begin editing', 'insert document'))",71,266
808,808,handover,"('finish editing', 'save')","('handover', ('finish editing', 'save'))",1.3333333333333333,266
809,809,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",8.653846153846153,266
810,810,workload,"('finish editing', 'save')","('workload', ('finish editing', 'save'))",5.137931034482759,266
811,811,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",4.64,266
812,812,workload,"('begin editing', 'insert document')","('workload', ('begin editing', 'insert document'))",2.84,266
813,813,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",14,267
814,814,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",281,267
815,815,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",3658,267
816,816,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",174,267
817,817,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",236,267
818,818,enter,"('finish editing', 'save')","('enter', ('finish editing', 'save'))",154,267
819,819,enter,"('save', 'save')","('enter', ('save', 'save'))",957,267
820,820,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",288,267
821,821,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",68,267
822,822,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",175,267
823,823,enter,"('save', 'begin editing')","('enter', ('save', 'begin editing'))",33,267
824,824,enter,"('insert document', 'save')","('enter', ('insert document', 'save'))",88,267
825,825,enter,"('begin editing', 'insert document')","('enter', ('begin editing', 'insert document'))",62,267
826,826,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",3138,267
827,827,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",84,267
828,828,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",525,267
829,829,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",237,267
830,830,exit,"('finish editing', 'save')","('exit', ('finish editing', 'save'))",182,267
831,831,exit,"('save', 'save')","('exit', ('save', 'save'))",992,267
832,832,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",202,267
833,833,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",165,267
834,834,exit,"('save', 'begin editing')","('exit', ('save', 'begin editing'))",91,267
835,835,exit,"('insert document', 'save')","('exit', ('insert document', 'save'))",89,267
836,836,exit,"('begin editing', 'insert document')","('exit', ('begin editing', 'insert document'))",61,267
837,837,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",2.3333333333333335,267
