,hle-id,type,segment,activity,value,window
304,304,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",7.461538461538462,157
305,305,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",112,160
306,306,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",155,160
307,307,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",110,160
308,308,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",127,160
309,309,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.7894736842105265,160
310,310,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",5.809523809523809,160
311,311,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",102,161
312,312,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",106,161
313,313,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.117647058823529,161
314,314,enter,"('finish editing', 'initialize')","('enter', ('finish editing', 'initialize'))",165,162
315,315,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",147,162
316,316,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",138,162
317,317,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",147,162
318,318,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",144,162
319,319,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.681818181818182,162
320,320,handover,"('save', 'finish editing')","('handover', ('save', 'finish editing'))",2.0,164
321,321,handover,"('save', 'save')","('handover', ('save', 'save'))",1.2,168
322,322,workload,"('begin editing', 'finish editing')","('workload', ('begin editing', 'finish editing'))",4.0,169
323,323,enter,"('begin editing', 'begin editing')","('enter', ('begin editing', 'begin editing'))",49,170
324,324,exit,"('begin editing', 'begin editing')","('exit', ('begin editing', 'begin editing'))",64,170
325,325,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",8.166666666666666,170
326,326,handover,"('finish editing', 'finish editing')","('handover', ('finish editing', 'finish editing'))",1.5,174
327,327,handover,"('save', 'save')","('handover', ('save', 'save'))",1.2,174
328,328,handover,"('save', 'save')","('handover', ('save', 'save'))",1.6,176
329,329,enter,"('initialize', 'begin editing')","('enter', ('initialize', 'begin editing'))",978,182
330,330,enter,"('initialize', 'performed')","('enter', ('initialize', 'performed'))",18,182
331,331,enter,"('performed', 'initialize')","('enter', ('performed', 'initialize'))",11570,182
332,332,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",60,182
333,333,exit,"('finish editing', 'initialize')","('exit', ('finish editing', 'initialize'))",7393,182
334,334,exit,"('initialize', 'performed')","('exit', ('initialize', 'performed'))",1689,182
335,335,exit,"('create', 'initialize')","('exit', ('create', 'initialize'))",5853,182
336,336,handover,"('finish editing', 'initialize')","('handover', ('finish editing', 'initialize'))",88.0,182
337,337,handover,"('finish pre-check', 'initialize')","('handover', ('finish pre-check', 'initialize'))",8.0,182
338,338,workload,"('initialize', 'performed')","('workload', ('initialize', 'performed'))",18.0,182
339,339,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.666666666666667,182
340,340,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.5,182
341,341,handover,"('finish editing', 'finish editing')","('handover', ('finish editing', 'finish editing'))",1.5,188
342,342,handover,"('finish editing', 'initialize')","('handover', ('finish editing', 'initialize'))",6.0,190
343,343,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.333333333333333,198
344,344,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",16,202
345,345,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.625,202
346,346,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.9,203
347,347,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",74,205
348,348,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",8.222222222222221,205
349,349,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",5.8,205
350,350,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",66,206
351,351,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",12.4,206
352,352,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.857142857142857,206
353,353,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",9.5,206
354,354,workload,"('save', 'save')","('workload', ('save', 'save'))",101.33333333333333,210
355,355,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",9.666666666666666,211
356,356,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",7.5,211
357,357,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",60,212
358,358,handover,"('initialize', 'calculate')","('handover', ('initialize', 'calculate'))",2.0,219
359,359,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.2,224
360,360,enter,"('finish editing', 'initialize')","('enter', ('finish editing', 'initialize'))",208,225
361,361,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",301,225
362,362,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",211,225
363,363,enter,"('save', 'save')","('enter', ('save', 'save'))",746,225
364,364,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",301,225
365,365,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",212,225
366,366,exit,"('save', 'save')","('exit', ('save', 'save'))",754,225
367,367,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",16.0,225
368,368,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",21.1,225
369,369,workload,"('save', 'save')","('workload', ('save', 'save'))",39.21052631578947,225
370,370,enter,"('finish editing', 'initialize')","('enter', ('finish editing', 'initialize'))",482,226
371,371,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",540,226
372,372,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",285,226
373,373,enter,"('save', 'save')","('enter', ('save', 'save'))",1151,226
374,374,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",62,226
375,375,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",539,226
376,376,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",285,226
377,377,exit,"('save', 'save')","('exit', ('save', 'save'))",1158,226
378,378,handover,"('save', 'save')","('handover', ('save', 'save'))",1.25,226
379,379,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",26.727272727272727,226
380,380,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",31.666666666666668,226
381,381,workload,"('save', 'save')","('workload', ('save', 'save'))",104.81818181818181,226
382,382,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",5.833333333333333,230
383,383,enter,"('begin editing', 'finish pre-check')","('enter', ('begin editing', 'finish pre-check'))",37,231
384,384,enter,"('begin editing', 'begin editing')","('enter', ('begin editing', 'begin editing'))",38,231
385,385,exit,"('finish editing', 'initialize')","('exit', ('finish editing', 'initialize'))",482,231
386,386,handover,"('finish editing', 'initialize')","('handover', ('finish editing', 'initialize'))",55.0,231
387,387,workload,"('begin editing', 'finish pre-check')","('workload', ('begin editing', 'finish pre-check'))",37.0,231
388,388,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",3.0,234
389,389,enter,"('save', 'save')","('enter', ('save', 'save'))",853,239
390,390,exit,"('save', 'save')","('exit', ('save', 'save'))",848,239
391,391,workload,"('save', 'save')","('workload', ('save', 'save'))",48.23076923076923,239
392,392,handover,"('save', 'save')","('handover', ('save', 'save'))",1.25,244
393,393,handover,"('finish editing', 'initialize')","('handover', ('finish editing', 'initialize'))",5.333333333333333,245
394,394,handover,"('save', 'save')","('handover', ('save', 'save'))",1.2,245
395,395,enter,"('save', 'save')","('enter', ('save', 'save'))",853,251
396,396,exit,"('save', 'save')","('exit', ('save', 'save'))",855,251
397,397,enter,"('save', 'save')","('enter', ('save', 'save'))",1057,252
398,398,exit,"('save', 'save')","('exit', ('save', 'save'))",1040,252
399,399,handover,"('save', 'finish editing')","('handover', ('save', 'finish editing'))",2.0,252
400,400,workload,"('save', 'save')","('workload', ('save', 'save'))",39.391304347826086,252
401,401,enter,"('save', 'save')","('enter', ('save', 'save'))",1019,253
402,402,exit,"('save', 'save')","('exit', ('save', 'save'))",1050,253
403,403,workload,"('finish editing', 'decide')","('workload', ('finish editing', 'decide'))",35.0,255
404,404,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",14.5,255
405,405,enter,"('initialize', 'begin editing')","('enter', ('initialize', 'begin editing'))",9414,258
406,406,enter,"('initialize', 'calculate')","('enter', ('initialize', 'calculate'))",4646,258
407,407,exit,"('finish editing', 'initialize')","('exit', ('finish editing', 'initialize'))",2176,258
408,408,exit,"('performed', 'initialize')","('exit', ('performed', 'initialize'))",11889,258
409,409,handover,"('finish editing', 'initialize')","('handover', ('finish editing', 'initialize'))",89.0,258
410,410,handover,"('performed', 'initialize')","('handover', ('performed', 'initialize'))",2.0,258
411,411,workload,"('begin editing', 'finish editing')","('workload', ('begin editing', 'finish editing'))",4.0,258
412,412,workload,"('begin editing', 'finish editing')","('workload', ('begin editing', 'finish editing'))",3.0,259
413,413,workload,"('save', 'finish editing')","('workload', ('save', 'finish editing'))",6.0,260
414,414,enter,"('save', 'save')","('enter', ('save', 'save'))",751,261
415,415,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",69,261
416,416,exit,"('save', 'save')","('exit', ('save', 'save'))",768,261
417,417,handover,"('save', 'save')","('handover', ('save', 'save'))",1.3333333333333333,261
418,418,workload,"('save', 'save')","('workload', ('save', 'save'))",40.21052631578947,261
419,419,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",1588,262
420,420,exit,"('initialize', 'calculate')","('exit', ('initialize', 'calculate'))",662,262
421,421,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",7.0,262
422,422,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",10.0,262
423,423,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",300.0,262
424,424,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",1584.0,262
425,425,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",6.4,262
426,426,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",6039,263
427,427,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",5872,263
428,428,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",396,263
429,429,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",4217,263
430,430,exit,"('initialize', 'calculate')","('exit', ('initialize', 'calculate'))",2136,263
431,431,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",6038,263
432,432,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",20.0,263
433,433,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",26.0,263
434,434,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",15.0,263
435,435,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",6038.0,263
436,436,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",4290.0,263
437,437,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",4962,264
438,438,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",4832,264
439,439,exit,"('initialize', 'begin editing')","('exit', ('initialize', 'begin editing'))",3360,264
440,440,exit,"('initialize', 'calculate')","('exit', ('initialize', 'calculate'))",1834,264
441,441,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",4962,264
442,442,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",13.0,264
443,443,handover,"('calculate', 'begin editing')","('handover', ('calculate', 'begin editing'))",2.0,264
444,444,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",20.0,264
445,445,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",10.0,264
446,446,handover,"('begin editing', 'begin editing')","('handover', ('begin editing', 'begin editing'))",2.0,264
447,447,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",4962.0,264
448,448,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",3457.0,264
449,449,enter,"('save', 'save')","('enter', ('save', 'save'))",958,267
450,450,exit,"('save', 'save')","('exit', ('save', 'save'))",927,267
451,451,workload,"('save', 'save')","('workload', ('save', 'save'))",57.9375,267
452,452,workload,"('save', 'save')","('workload', ('save', 'save'))",42.23529411764706,268
453,453,exit,"('finish editing', 'initialize')","('exit', ('finish editing', 'initialize'))",86,271
454,454,workload,"('finish pre-check', 'finish editing')","('workload', ('finish pre-check', 'finish editing'))",12.5,273
455,455,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",111,275
456,456,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",108,275
457,457,workload,"('begin editing', 'save')","('workload', ('begin editing', 'save'))",5.875,275
458,458,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",20,276
459,459,exit,"('finish editing', 'finish editing')","('exit', ('finish editing', 'finish editing'))",20,276
460,460,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",103.83333333333333,276
461,461,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",45.0,276
462,462,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",5930,277
463,463,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",5884,277
464,464,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",5877,277
465,465,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",329,277
466,466,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",5920,277
467,467,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",5776,277
468,468,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",5882,277
469,469,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",361,277
470,470,handover,"('initialize', 'calculate')","('handover', ('initialize', 'calculate'))",2.0,277
471,471,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",42.0,277
472,472,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",26.0,277
473,473,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",20.0,277
474,474,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",7.0,277
475,475,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",5920.0,277
476,476,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",5608.0,277
477,477,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",5882.0,277
478,478,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",348.0,277
479,479,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",4161,278
480,480,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",4118,278
481,481,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",270,278
482,482,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",4157,278
483,483,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",4046,278
484,484,handover,"('initialize', 'calculate')","('handover', ('initialize', 'calculate'))",2.0,278
485,485,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",28.0,278
486,486,handover,"('begin editing', 'calculate')","('handover', ('begin editing', 'calculate'))",2.0,278
487,487,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",19.0,278
488,488,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",19.0,278
489,489,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",4157.0,278
490,490,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",3955.0,278
491,491,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",4123.0,278
492,492,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",312.0,278
493,493,enter,"('save', 'save')","('enter', ('save', 'save'))",1032,281
494,494,exit,"('save', 'save')","('exit', ('save', 'save'))",1033,281
495,495,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",17,282
496,496,exit,"('finish editing', 'finish editing')","('exit', ('finish editing', 'finish editing'))",19,282
497,497,handover,"('finish editing', 'finish editing')","('handover', ('finish editing', 'finish editing'))",2.0,282
498,498,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",14697,283
499,499,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",14701,283
500,500,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",16552,283
501,501,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",860,283
502,502,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",1159,283
503,503,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",14696,283
504,504,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",15457,283
505,505,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",16547,283
506,506,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",872,283
507,507,exit,"('begin editing', 'begin editing')","('exit', ('begin editing', 'begin editing'))",43,283
508,508,handover,"('initialize', 'begin editing')","('handover', ('initialize', 'begin editing'))",2.0,283
509,509,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",3.8,283
510,510,handover,"('begin editing', 'begin editing')","('handover', ('begin editing', 'begin editing'))",2.0,283
511,511,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",773.3684210526316,283
512,512,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",1349.1818181818182,283
513,513,workload,"('calculate', 'begin editing')","('workload', ('calculate', 'begin editing'))",164.4,283
514,514,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",33.8,283
515,515,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",5787,284
516,516,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",5704,284
517,517,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",5761,284
518,518,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",305,284
519,519,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",5785,284
520,520,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",5472,284
521,521,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",5763,284
522,522,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",286,284
523,523,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",410,284
524,524,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",11.0,284
525,525,handover,"('calculate', 'begin editing')","('handover', ('calculate', 'begin editing'))",2.0,284
526,526,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",5785.0,284
527,527,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",5456.0,284
528,528,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",5763.0,284
529,529,workload,"('calculate', 'begin editing')","('workload', ('calculate', 'begin editing'))",282.0,284
530,530,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",409.0,284
531,531,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",4750,285
532,532,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",4452,285
533,533,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",4709,285
534,534,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",4741,285
535,535,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",4327,285
536,536,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",4710,285
537,537,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",381,285
538,538,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",375,285
539,539,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",13.0,285
540,540,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",4741.0,285
541,541,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",4302.0,285
542,542,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",4709.0,285
543,543,workload,"('calculate', 'begin editing')","('workload', ('calculate', 'begin editing'))",380.0,285
544,544,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",367.0,285
545,545,enter,"('save', 'save')","('enter', ('save', 'save'))",1108,287
546,546,exit,"('save', 'save')","('exit', ('save', 'save'))",1097,287
547,547,workload,"('save', 'save')","('workload', ('save', 'save'))",39.142857142857146,287
548,548,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",21,288
549,549,exit,"('finish editing', 'finish editing')","('exit', ('finish editing', 'finish editing'))",21,288
550,550,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",12.0,288
551,551,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",16,289
552,552,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",2110,290
553,553,handover,"('save', 'save')","('handover', ('save', 'save'))",1.3333333333333333,290
554,554,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",2716,291
555,555,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",2718,291
556,556,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",15.0,291
557,557,handover,"('calculate', 'begin editing')","('handover', ('calculate', 'begin editing'))",2.0,291
558,558,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",1373.0,291
559,559,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",1370.5,291
560,560,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",2703,292
561,561,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",2711,292
562,562,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",15.5,292
563,563,handover,"('calculate', 'begin editing')","('handover', ('calculate', 'begin editing'))",2.5,292
564,564,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",6.5,292
565,565,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",1373.5,292
566,566,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",116,293
567,567,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",21,293
568,568,enter,"('save', 'save')","('enter', ('save', 'save'))",735,293
569,569,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",117,293
570,570,exit,"('finish editing', 'finish editing')","('exit', ('finish editing', 'finish editing'))",19,293
571,571,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",13,294
572,572,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",146,294
573,573,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",110,294
574,574,enter,"('finish editing', 'finish editing')","('enter', ('finish editing', 'finish editing'))",19,294
575,575,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",14,294
576,576,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",146,294
577,577,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",110,294
578,578,exit,"('finish editing', 'finish editing')","('exit', ('finish editing', 'finish editing'))",21,294
579,579,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",177,295
580,580,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",104,295
581,581,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",184,295
582,582,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",106,295
583,583,handover,"('save', 'save')","('handover', ('save', 'save'))",1.5,295
584,584,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",231,297
585,585,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",4300,298
586,586,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",3930,298
587,587,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",4297,298
588,588,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",364,298
589,589,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",4300,298
590,590,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",4282,298
591,591,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",4293,298
592,592,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",39.0,298
593,593,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",20.0,298
594,594,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",11.0,298
595,595,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",11.0,298
596,596,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",4300.0,298
597,597,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",187.0,298
598,598,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",4292.0,298
599,599,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",4556,299
600,600,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",4495,299
601,601,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",4567,299
602,602,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",4556,299
603,603,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",4381,299
604,604,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",4572,299
605,605,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",36.0,299
606,606,handover,"('begin editing', 'calculate')","('handover', ('begin editing', 'calculate'))",2.0,299
607,607,handover,"('calculate', 'begin editing')","('handover', ('calculate', 'begin editing'))",3.0,299
608,608,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",20.0,299
609,609,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",14.0,299
610,610,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",4556.0,299
611,611,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",519.0,299
612,612,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",4570.0,299
613,613,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",6688,300
614,614,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",6515,300
615,615,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",7126,300
616,616,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",1178,300
617,617,enter,"('begin editing', 'begin editing')","('enter', ('begin editing', 'begin editing'))",697,300
618,618,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",6686,300
619,619,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",7827,300
620,620,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",7041,300
621,621,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",536,300
622,622,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",351,300
